site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
WGC,2013,2,10,22,3,16,2/10/2013 14:03,2013.112107,9/1/3062,409.27,-999.999,38.2645,-121.4904,91.1,2,89.1,C,348067,L10,2/26/2013 0:26,...
WGC,2013,2,12,22,3,12,2/12/2013 14:03,2013.117586,11/1/3062,411.01,-999.999,38.2645,-121.4904,91.1,2,89.1,C,348069,L10,2/26/2013 0:42,...
WGC,2013,2,18,22,2,26,2/18/2013 14:02,2013.134023,1/1/3042,400.97,-999.999,38.2645,-121.4904,91.1,2,89.1,C,348513,L10,3/11/2013 19:18,...
WGC,2013,2,20,22,2,28,2/20/2013 14:02,2013.139502,3/1/3042,399.5,-999.999,38.2645,-121.4904,91.1,2,89.1,C,348515,L10,3/11/2013 19:35,...
WGC,2013,2,24,22,2,11,2/24/2013 14:02,2013.150461,7/1/3042,400.34,-999.999,38.2645,-121.4904,91.1,2,89.1,C,348517,L10,3/11/2013 19:51,C..
WGC,2013,2,24,22,2,11,2/24/2013 14:02,2013.150461,8/1/3042,400,-999.999,38.2645,-121.4904,91.1,2,89.1,C,348518,L10,3/11/2013 20:07,C..
WGC,2013,2,26,22,2,10,2/26/2013 14:02,2013.15594,9/1/3042,398.92,-999.999,38.2645,-121.4904,91.1,2,89.1,C,348519,L10,3/11/2013 20:23,...
WGC,2013,2,26,22,2,10,2/26/2013 14:02,2013.15594,10/1/3042,398.99,-999.999,38.2645,-121.4904,91.1,2,89.1,C,348520,L10,3/11/2013 20:40,...
WGC,2013,2,28,22,2,2,2/28/2013 14:02,2013.161419,11/1/3042,405.7,-999.999,38.2645,-121.4904,91.1,2,89.1,C,348521,L10,3/11/2013 20:56,...
WGC,2013,3,4,22,3,6,3/4/2013 14:03,2013.17238,1/1/3503,406.55,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349175,L10,3/22/2013 16:58,...
WGC,2013,3,4,22,3,6,3/4/2013 14:03,2013.17238,2/1/3503,406.31,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349176,L10,3/22/2013 17:14,...
WGC,2013,3,6,22,3,11,3/6/2013 14:03,2013.17786,3/1/3503,401.57,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349177,L10,3/22/2013 17:30,...
WGC,2013,3,8,22,3,11,3/8/2013 14:03,2013.183339,5/1/3503,398.63,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349179,L10,3/22/2013 17:47,...
WGC,2013,3,8,22,3,11,3/8/2013 14:03,2013.183339,6/1/3503,398.69,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349180,L10,3/22/2013 18:03,...
WGC,2013,3,10,22,3,6,3/10/2013 15:03,2013.188819,7/1/3503,409.24,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349181,L10,3/22/2013 18:19,...
WGC,2013,3,12,22,3,9,3/12/2013 15:03,2013.194298,9/1/3503,407.28,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349183,L10,3/22/2013 18:35,...
WGC,2013,3,12,22,3,9,3/12/2013 15:03,2013.194298,10/1/3503,407.32,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349184,L10,3/22/2013 18:52,...
WGC,2013,3,14,22,3,8,3/14/2013 15:03,2013.199778,11/1/3503,408.6,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349185,L10,3/22/2013 19:08,...
WGC,2013,3,16,22,3,21,3/16/2013 15:03,2013.205258,1/1/3700,396.54,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349761,L8,4/5/2013 14:18,...
WGC,2013,3,18,22,3,16,3/18/2013 15:03,2013.210737,3/1/3700,404.85,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349763,L8,4/5/2013 14:34,...
WGC,2013,3,18,22,3,16,3/18/2013 15:03,2013.210737,4/1/3700,404.88,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349764,L8,4/5/2013 14:50,...
WGC,2013,3,20,22,3,17,3/20/2013 15:03,2013.216216,5/1/3700,405.2,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349765,L8,4/5/2013 15:06,...
WGC,2013,3,20,22,3,17,3/20/2013 15:03,2013.216216,6/1/3700,405.2,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349766,L8,4/5/2013 15:22,...
WGC,2013,3,22,22,3,11,3/22/2013 15:03,2013.221696,7/1/3700,400.42,-999.999,38.2645,-121.4904,91.1,2,89.1,A,349767,L8,4/5/2013 15:38,...
WGC,2013,3,24,22,3,10,3/24/2013 15:03,2013.227175,9/1/3700,404.81,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349769,L8,4/5/2013 15:54,...
WGC,2013,3,24,22,3,10,3/24/2013 15:03,2013.227175,10/1/3700,404.82,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349770,L8,4/5/2013 16:10,...
WGC,2013,3,26,22,3,10,3/26/2013 15:03,2013.232654,11/1/3700,397.85,-999.999,38.2645,-121.4904,91.1,2,89.1,C,349771,L8,4/5/2013 16:26,...
WGC,2013,3,30,22,2,58,3/30/2013 15:02,2013.243613,1/1/3108,399.84,-999.999,38.2645,-121.4904,91.1,2,89.1,C,350441,L8,4/19/2013 0:42,...
WGC,2013,4,1,22,3,0,4/1/2013 15:03,2013.249092,3/1/3108,403.73,-999.999,38.2645,-121.4904,91.1,2,89.1,C,350443,L8,4/19/2013 0:58,...
WGC,2013,4,1,22,3,0,4/1/2013 15:03,2013.249092,4/1/3108,404.03,-999.999,38.2645,-121.4904,91.1,2,89.1,C,350444,L8,4/19/2013 1:14,...
WGC,2013,4,3,22,2,59,4/3/2013 15:02,2013.254572,5/1/3108,403.4,-999.999,38.2645,-121.4904,91.1,2,89.1,C,350445,L8,4/19/2013 1:30,...
WGC,2013,4,5,22,2,53,4/5/2013 15:02,2013.260051,7/1/3108,398.47,-999.999,38.2645,-121.4904,91.1,2,89.1,C,350447,L8,4/19/2013 1:46,...
WGC,2013,4,5,22,2,53,4/5/2013 15:02,2013.260051,8/1/3108,398.49,-999.999,38.2645,-121.4904,91.1,2,89.1,C,350448,L8,4/19/2013 2:02,...
WGC,2013,4,7,22,2,55,4/7/2013 15:02,2013.265531,9/1/3108,400.2,-999.999,38.2645,-121.4904,91.1,2,89.1,C,350449,L8,4/19/2013 2:18,...
WGC,2013,4,9,22,2,54,4/9/2013 15:02,2013.27101,11/1/3108,397.56,-999.999,38.2645,-121.4904,91.1,2,89.1,C,350451,L8,4/19/2013 2:34,...
WGC,2013,4,9,22,2,54,4/9/2013 15:02,2013.27101,12/1/3108,397.59,-999.999,38.2645,-121.4904,91.1,2,89.1,C,350452,L8,4/19/2013 2:50,...
WGC,2013,4,13,22,2,26,4/13/2013 15:02,2013.281968,1/1/3134,398.77,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351229,L8,5/2/2013 3:36,...
WGC,2013,4,15,22,2,23,4/15/2013 15:02,2013.287447,3/1/3134,399.64,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351231,L8,5/2/2013 3:52,...
WGC,2013,4,17,22,2,19,4/17/2013 15:02,2013.292927,5/1/3134,400.81,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351233,L8,5/2/2013 4:08,...
WGC,2013,4,17,22,2,19,4/17/2013 15:02,2013.292927,6/1/3134,401.13,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351234,L8,5/2/2013 4:24,...
WGC,2013,4,19,22,2,17,4/19/2013 15:02,2013.298406,7/1/3134,399.15,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351235,L8,5/2/2013 4:40,...
WGC,2013,4,21,22,2,14,4/21/2013 15:02,2013.303886,9/1/3134,397.49,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351237,L8,5/2/2013 4:56,...
WGC,2013,4,21,22,2,14,4/21/2013 15:02,2013.303886,10/1/3134,397.59,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351238,L8,5/2/2013 5:12,...
WGC,2013,4,23,22,2,17,4/23/2013 15:02,2013.309365,11/1/3134,398.88,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351239,L8,5/2/2013 5:28,...
WGC,2013,4,23,22,2,17,4/23/2013 15:02,2013.309365,12/1/3134,398.77,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351240,L8,5/2/2013 5:44,...
WGC,2013,4,27,22,2,39,4/27/2013 15:02,2013.320325,1/1/3060,397.84,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351852,L8,5/15/2013 22:34,...
WGC,2013,4,27,22,2,39,4/27/2013 15:02,2013.320325,2/1/3060,397.79,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351853,L8,5/15/2013 22:50,...
WGC,2013,4,29,22,2,39,4/29/2013 15:02,2013.325804,3/1/3060,399.36,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351854,L8,5/15/2013 23:06,...
WGC,2013,5,1,22,2,39,5/1/2013 15:02,2013.331284,5/1/3060,398.11,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351856,L8,5/15/2013 23:22,...
WGC,2013,5,1,22,2,39,5/1/2013 15:02,2013.331284,6/1/3060,398.61,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351857,L8,5/15/2013 23:38,...
WGC,2013,5,3,22,2,47,5/3/2013 15:02,2013.336763,7/1/3060,401.24,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351858,L8,5/15/2013 23:54,...
WGC,2013,5,5,22,2,45,5/5/2013 15:02,2013.342243,9/1/3060,400.39,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351860,L8,5/16/2013 0:10,...
WGC,2013,5,7,22,2,41,5/7/2013 15:02,2013.347722,11/1/3060,397.04,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351862,L8,5/16/2013 0:26,...
WGC,2013,5,7,22,2,41,5/7/2013 15:02,2013.347722,12/1/3060,396.95,-999.999,38.2645,-121.4904,91.1,2,89.1,C,351863,L8,5/16/2013 0:42,...
WGC,2013,5,9,22,2,53,5/9/2013 15:02,2013.353202,1/1/3047,397.92,-999.999,38.2645,-121.4904,91.1,2,89.1,C,352432,L10,5/30/2013 23:38,...
WGC,2013,5,11,22,2,45,5/11/2013 15:02,2013.358681,3/1/3047,397.48,-999.999,38.2645,-121.4904,91.1,2,89.1,C,352434,L10,5/30/2013 23:55,...
WGC,2013,5,11,22,2,45,5/11/2013 15:02,2013.358681,4/1/3047,397,-999.999,38.2645,-121.4904,91.1,2,89.1,C,352435,L10,5/31/2013 0:11,...
WGC,2013,5,13,22,2,43,5/13/2013 15:02,2013.36416,5/1/3047,400.54,-999.999,38.2645,-121.4904,91.1,2,89.1,C,352436,L10,5/31/2013 0:27,...
WGC,2013,5,15,22,2,40,5/15/2013 15:02,2013.36964,7/1/3047,401.74,-999.999,38.2645,-121.4904,91.1,2,89.1,C,352438,L10,5/31/2013 0:44,...
WGC,2013,5,15,22,2,40,5/15/2013 15:02,2013.36964,8/1/3047,401.83,-999.999,38.2645,-121.4904,91.1,2,89.1,C,352439,L10,5/31/2013 1:00,...
WGC,2013,5,17,22,2,39,5/17/2013 15:02,2013.375119,9/1/3047,399.95,-999.999,38.2645,-121.4904,91.1,2,89.1,C,352440,L10,5/31/2013 1:16,...
WGC,2013,5,19,22,2,36,5/19/2013 15:02,2013.380599,11/1/3047,398.3,-999.999,38.2645,-121.4904,91.1,2,89.1,C,352442,L10,5/31/2013 1:32,...
WGC,2013,5,19,22,2,36,5/19/2013 15:02,2013.380599,12/1/3047,398.04,-999.999,38.2645,-121.4904,91.1,2,89.1,C,352443,L10,5/31/2013 1:49,...
WGC,2013,5,23,22,3,11,5/23/2013 15:03,2013.391559,1/1/3122,400.6,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353388,L8,6/13/2013 16:59,...
WGC,2013,5,25,22,3,1,5/25/2013 15:03,2013.397038,3/1/3122,402.62,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353390,L8,6/13/2013 17:15,...
WGC,2013,5,27,22,2,56,5/27/2013 15:02,2013.402517,5/1/3122,400.09,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353392,L8,6/13/2013 17:31,C..
WGC,2013,5,27,22,2,56,5/27/2013 15:02,2013.402517,6/1/3122,399.57,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353393,L8,6/13/2013 17:47,C..
WGC,2013,5,29,22,2,43,5/29/2013 15:02,2013.407996,7/1/3122,399.21,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353394,L8,6/13/2013 18:03,...
WGC,2013,5,29,22,2,43,5/29/2013 15:02,2013.407996,8/1/3122,399,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353395,L8,6/13/2013 18:19,...
WGC,2013,5,31,22,2,35,5/31/2013 15:02,2013.413475,9/1/3122,396.53,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353396,L8,6/13/2013 18:35,...
WGC,2013,6,2,22,2,30,6/2/2013 15:02,2013.418955,11/1/3122,400.67,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353398,L8,6/13/2013 18:51,...
WGC,2013,6,2,22,2,30,6/2/2013 15:02,2013.418955,12/1/3122,400.33,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353399,L8,6/13/2013 19:07,...
WGC,2013,6,8,22,2,16,6/8/2013 15:02,2013.435392,1/1/3113,400.27,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353953,L10,6/28/2013 0:55,...
WGC,2013,6,8,22,2,16,6/8/2013 15:02,2013.435392,2/1/3113,399.99,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353954,L10,6/28/2013 1:12,...
WGC,2013,6,10,22,2,10,6/10/2013 15:02,2013.440872,3/1/3113,399.81,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353955,L10,6/28/2013 1:28,...
WGC,2013,6,12,22,2,7,6/12/2013 15:02,2013.446351,5/1/3113,399.68,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353957,L10,6/28/2013 1:44,...
WGC,2013,6,14,22,2,6,6/14/2013 15:02,2013.45183,7/1/3113,392.16,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353959,L10,6/28/2013 2:00,...
WGC,2013,6,14,22,2,6,6/14/2013 15:02,2013.45183,8/1/3113,392.21,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353960,L10,6/28/2013 2:17,...
WGC,2013,6,16,22,2,1,6/16/2013 15:02,2013.45731,9/1/3113,396.63,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353961,L10,6/28/2013 2:33,...
WGC,2013,6,16,22,2,1,6/16/2013 15:02,2013.45731,10/1/3113,396.57,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353962,L10,6/28/2013 2:49,...
WGC,2013,6,18,22,1,56,6/18/2013 15:01,2013.462789,11/1/3113,396.82,-999.999,38.2645,-121.4904,91.1,2,89.1,C,353963,L10,6/28/2013 3:05,...
WGC,2013,6,22,22,3,12,6/22/2013 15:03,2013.47375,1/1/3036,390.98,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355015,L8,7/18/2013 17:01,...
WGC,2013,6,22,22,3,12,6/22/2013 15:03,2013.47375,2/1/3036,391.11,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355016,L8,7/18/2013 17:17,...
WGC,2013,6,24,22,3,7,6/24/2013 15:03,2013.47923,3/1/3036,397.92,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355017,L8,7/18/2013 17:34,C..
WGC,2013,6,24,22,3,7,6/24/2013 15:03,2013.47923,4/1/3036,398.1,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355018,L8,7/18/2013 17:50,C..
WGC,2013,6,26,22,3,9,6/26/2013 15:03,2013.484709,5/1/3036,400.01,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355019,L8,7/18/2013 18:06,C..
WGC,2013,6,28,22,3,2,6/28/2013 15:03,2013.490188,7/1/3036,399.25,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355021,L8,7/18/2013 18:22,...
WGC,2013,6,30,22,3,1,6/30/2013 15:03,2013.495668,9/1/3036,405.25,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355023,L8,7/18/2013 18:38,...
WGC,2013,6,30,22,3,1,6/30/2013 15:03,2013.495668,10/1/3036,405.1,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355024,L8,7/18/2013 18:54,...
WGC,2013,7,2,22,2,59,7/2/2013 15:02,2013.501147,11/1/3036,402.8,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355025,L8,7/18/2013 19:10,...
WGC,2013,7,12,21,59,11,7/12/2013 14:59,2013.528537,1/1/3003,391.06,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355658,L8,7/31/2013 22:16,...
WGC,2013,7,14,21,59,5,7/14/2013 14:59,2013.534017,3/1/3003,389.5,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355660,L8,7/31/2013 22:32,...
WGC,2013,7,16,21,59,2,7/16/2013 14:59,2013.539496,5/1/3003,390.09,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355662,L8,7/31/2013 22:48,...
WGC,2013,7,16,21,59,2,7/16/2013 14:59,2013.539496,6/1/3003,390.16,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355663,L8,7/31/2013 23:04,...
WGC,2013,7,18,21,58,59,7/18/2013 14:58,2013.544975,7/1/3003,384.97,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355664,L8,7/31/2013 23:20,...
WGC,2013,7,18,21,58,59,7/18/2013 14:58,2013.544975,8/1/3003,385.37,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355665,L8,7/31/2013 23:36,...
WGC,2013,7,20,21,58,53,7/20/2013 14:58,2013.550454,9/1/3003,390.55,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355666,L8,7/31/2013 23:52,...
WGC,2013,7,22,21,58,53,7/22/2013 14:58,2013.555934,11/1/3003,391,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355668,L8,8/1/2013 0:08,...
WGC,2013,7,22,21,58,53,7/22/2013 14:58,2013.555934,12/1/3003,390.87,-999.999,38.2645,-121.4904,91.1,2,89.1,C,355669,L8,8/1/2013 0:24,...
WGC,2013,7,26,22,2,6,7/26/2013 15:02,2013.566899,1/1/3064,393.03,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356063,L8,8/14/2013 1:06,...
WGC,2013,7,26,22,2,6,7/26/2013 15:02,2013.566899,2/1/3064,393.18,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356064,L8,8/14/2013 1:22,...
WGC,2013,7,28,22,2,1,7/28/2013 15:02,2013.572378,3/1/3064,391.98,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356065,L8,8/14/2013 1:38,...
WGC,2013,7,30,22,1,59,7/30/2013 15:01,2013.577858,5/1/3064,388.17,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356067,L8,8/14/2013 1:54,...
WGC,2013,8,1,22,1,51,8/1/2013 15:01,2013.583337,7/1/3064,389.65,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356069,L8,8/14/2013 2:10,...
WGC,2013,8,1,22,1,51,8/1/2013 15:01,2013.583337,8/1/3064,390.03,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356070,L8,8/14/2013 2:26,...
WGC,2013,8,3,22,1,49,8/3/2013 15:01,2013.588816,9/1/3064,385.72,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356071,L8,8/14/2013 2:42,...
WGC,2013,8,3,22,1,49,8/3/2013 15:01,2013.588816,10/1/3064,385.7,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356072,L8,8/14/2013 2:58,...
WGC,2013,8,5,22,1,37,8/5/2013 15:01,2013.594295,11/1/3064,390.44,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356073,L8,8/14/2013 3:15,...
WGC,2013,8,9,22,2,55,8/9/2013 15:02,2013.605257,1/1/3155,388.46,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356837,L8,8/27/2013 1:58,...
WGC,2013,8,9,22,2,55,8/9/2013 15:02,2013.605257,2/1/3155,388.42,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356838,L8,8/27/2013 2:14,...
WGC,2013,8,13,22,2,58,8/13/2013 15:02,2013.616216,3/1/3155,393.92,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356839,L8,8/27/2013 2:30,...
WGC,2013,8,13,22,2,58,8/13/2013 15:02,2013.616216,4/1/3155,393.88,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356840,L8,8/27/2013 2:46,...
WGC,2013,8,13,22,6,41,8/13/2013 15:06,2013.616223,5/1/3155,392.35,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356841,L8,8/27/2013 3:02,...
WGC,2013,8,13,22,6,41,8/13/2013 15:06,2013.616223,6/1/3155,392.21,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356842,L8,8/27/2013 3:18,...
WGC,2013,8,15,22,2,59,8/15/2013 15:02,2013.621695,7/1/3155,393.47,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356843,L8,8/27/2013 3:34,...
WGC,2013,8,15,22,6,33,8/15/2013 15:06,2013.621702,9/1/3155,395.09,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356845,L8,8/27/2013 3:50,...
WGC,2013,8,17,22,2,59,8/17/2013 15:02,2013.627175,11/1/3155,394.25,-999.999,38.2645,-121.4904,91.1,2,89.1,C,356847,L8,8/27/2013 4:06,...
WGC,2013,8,21,22,2,18,8/21/2013 15:02,2013.638132,1/1/3086,394.8,-999.999,38.2645,-121.4904,91.1,2,89.1,C,357484,L10,9/21/2013 11:03,...
WGC,2013,8,21,22,2,18,8/21/2013 15:02,2013.638132,2/1/3086,394.65,-999.999,38.2645,-121.4904,91.1,2,89.1,C,357485,L10,9/21/2013 11:20,...
WGC,2013,8,21,22,5,53,8/21/2013 15:05,2013.638139,3/1/3086,394.9,-999.999,38.2645,-121.4904,91.1,2,89.1,C,357486,L10,9/21/2013 11:36,...
WGC,2013,8,23,22,2,17,8/23/2013 15:02,2013.643612,5/1/3086,392.97,-999.999,38.2645,-121.4904,91.1,2,89.1,C,357488,L10,9/21/2013 11:52,...
WGC,2013,8,23,22,2,17,8/23/2013 15:02,2013.643612,6/1/3086,392.58,-999.999,38.2645,-121.4904,91.1,2,89.1,C,357489,L10,9/21/2013 12:08,...
WGC,2013,8,23,22,5,53,8/23/2013 15:05,2013.643618,7/1/3086,393.16,-999.999,38.2645,-121.4904,91.1,2,89.1,C,357490,L10,9/21/2013 12:25,...
WGC,2013,8,25,22,2,14,8/25/2013 15:02,2013.649091,9/1/3086,393.76,-999.999,38.2645,-121.4904,91.1,2,89.1,C,357492,L10,9/21/2013 12:41,...
WGC,2013,8,25,22,2,14,8/25/2013 15:02,2013.649091,10/1/3086,393.86,-999.999,38.2645,-121.4904,91.1,2,89.1,C,357493,L10,9/21/2013 12:57,...
WGC,2013,8,25,22,5,49,8/25/2013 15:05,2013.649098,11/1/3086,394.01,-999.999,38.2645,-121.4904,91.1,2,89.1,C,357494,L10,9/21/2013 13:13,...
WGC,2013,9,4,22,3,51,9/4/2013 15:03,2013.676491,1/1/3055,392.18,-999.999,38.2645,-121.4904,91.1,2,89.1,C,358024,L10,9/23/2013 2:30,...
WGC,2013,9,4,22,7,28,9/4/2013 15:07,2013.676498,3/1/3055,391.99,-999.999,38.2645,-121.4904,91.1,2,89.1,C,358026,L10,9/23/2013 2:46,...
WGC,2013,9,4,22,7,28,9/4/2013 15:07,2013.676498,4/1/3055,391.94,-999.999,38.2645,-121.4904,91.1,2,89.1,C,358027,L10,9/23/2013 3:03,...
WGC,2013,9,6,22,3,7,9/6/2013 15:03,2013.681969,5/1/3055,389.62,-999.999,38.2645,-121.4904,91.1,2,89.1,C,358028,L10,9/23/2013 3:19,...
WGC,2013,9,6,22,6,45,9/6/2013 15:06,2013.681976,7/1/3055,390.14,-999.999,38.2645,-121.4904,91.1,2,89.1,C,358030,L10,9/23/2013 3:35,...
WGC,2013,9,6,22,6,45,9/6/2013 15:06,2013.681976,8/1/3055,389.83,-999.999,38.2645,-121.4904,91.1,2,89.1,C,358031,L10,9/23/2013 3:52,...
WGC,2013,9,8,22,3,22,9/8/2013 15:03,2013.687449,9/1/3055,395.67,-999.999,38.2645,-121.4904,91.1,2,89.1,C,358032,L10,9/23/2013 4:08,...
WGC,2013,9,8,22,7,2,9/8/2013 15:07,2013.687456,11/1/3055,395.86,-999.999,38.2645,-121.4904,91.1,2,89.1,C,358034,L10,9/23/2013 4:24,...
WGC,2013,9,8,22,7,2,9/8/2013 15:07,2013.687456,12/1/3055,395.55,-999.999,38.2645,-121.4904,91.1,2,89.1,C,358035,L10,9/23/2013 4:40,...
WGC,2013,9,20,22,4,22,9/20/2013 15:04,2013.720328,1/1/3503,391.39,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359300,L8,10/30/2013 1:12,...
WGC,2013,9,22,22,4,23,9/22/2013 15:04,2013.725807,5/1/3503,396.28,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359304,L8,10/30/2013 2:00,...
WGC,2013,9,22,22,4,23,9/22/2013 15:04,2013.725807,6/1/3503,396.28,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359305,L8,10/30/2013 2:16,...
WGC,2013,9,24,22,4,40,9/24/2013 15:04,2013.731287,3/1/3503,394.56,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359302,L8,10/30/2013 1:28,...
WGC,2013,9,24,22,4,40,9/24/2013 15:04,2013.731287,4/1/3503,394.72,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359303,L8,10/30/2013 1:44,...
WGC,2013,9,26,22,5,11,9/26/2013 15:05,2013.736768,7/1/3503,392.11,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359306,L8,10/30/2013 2:32,...
WGC,2013,9,26,22,5,11,9/26/2013 15:05,2013.736768,8/1/3503,392.22,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359307,L8,10/30/2013 2:48,...
WGC,2013,9,28,22,5,59,9/28/2013 15:05,2013.742249,9/1/3503,398.3,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359308,L8,10/30/2013 3:04,...
WGC,2013,9,30,22,6,22,9/30/2013 15:06,2013.747729,11/1/3503,393.94,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359310,L8,10/30/2013 3:20,...
WGC,2013,10,2,22,5,30,10/2/2013 15:05,2013.753207,1/1/3092,397.01,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359312,L10,10/30/2013 1:24,...
WGC,2013,10,2,22,5,30,10/2/2013 15:05,2013.753207,2/1/3092,396.91,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359313,L10,10/30/2013 1:40,...
WGC,2013,10,4,22,5,38,10/4/2013 15:05,2013.758687,3/1/3092,392.5,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359314,L10,10/30/2013 1:56,...
WGC,2013,10,6,22,5,52,10/6/2013 15:05,2013.764166,5/1/3092,402.78,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359316,L10,10/30/2013 2:13,...
WGC,2013,10,8,22,6,14,10/8/2013 15:06,2013.769647,7/1/3092,395.21,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359318,L10,10/30/2013 2:29,...
WGC,2013,10,8,22,6,14,10/8/2013 15:06,2013.769647,8/1/3092,395.24,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359319,L10,10/30/2013 2:45,...
WGC,2013,10,10,22,6,15,10/10/2013 15:06,2013.775126,9/1/3092,402.35,-999.999,38.2645,-121.4904,91.1,2,89.1,C,359320,L10,10/30/2013 3:01,...
